fips_code,lim_timestamp,case_4b_prob,date
48017,5/24/25 11:00,0.010416667,24-May
48017,5/24/25 12:00,0.010416667,24-May
48017,5/24/25 13:00,0.010416667,24-May
48017,5/24/25 14:00,0.010416667,24-May
48017,5/24/25 15:00,0.010416667,24-May
48017,5/24/25 16:00,0.010416667,24-May
48017,5/24/25 17:00,0.010416667,24-May
48017,5/24/25 18:00,0.010416667,24-May
48017,5/24/25 19:00,0.010416667,24-May
48017,5/24/25 20:00,0.010416667,24-May
48017,5/24/25 21:00,0.010416667,24-May
48017,5/24/25 22:00,0.010416667,24-May
48017,5/24/25 23:00,0.010416667,24-May
48019,5/24/25 0:00,0.006944444,24-May
48019,5/24/25 1:00,0.006944444,24-May
48019,5/24/25 2:00,0.013888889,24-May
48019,5/24/25 3:00,0.013888889,24-May
48019,5/24/25 4:00,0.006944444,24-May
48019,5/24/25 5:00,0.006944444,24-May
48019,5/24/25 6:00,0.006944444,24-May
48019,5/24/25 7:00,0,24-May
48019,5/24/25 8:00,0,24-May
48019,5/24/25 9:00,0,24-May
48019,5/24/25 10:00,0,24-May
48019,5/24/25 11:00,0,24-May
48019,5/24/25 12:00,0,24-May
48019,5/24/25 13:00,0,24-May
48019,5/24/25 14:00,0,24-May
48019,5/24/25 15:00,0,24-May
48019,5/24/25 16:00,0,24-May
48019,5/24/25 17:00,0,24-May
48019,5/24/25 18:00,0,24-May
48019,5/24/25 19:00,0,24-May
48019,5/24/25 20:00,0,24-May
48019,5/24/25 21:00,0,24-May
48019,5/24/25 22:00,0,24-May
48019,5/24/25 23:00,0,24-May
48021,5/24/25 0:00,0,24-May
48021,5/24/25 1:00,0,24-May
48021,5/24/25 2:00,0,24-May
48021,5/24/25 3:00,0,24-May
48021,5/24/25 4:00,0,24-May
48021,5/24/25 5:00,0,24-May
48021,5/24/25 6:00,0,24-May
48021,5/24/25 7:00,0,24-May
48021,5/24/25 8:00,0,24-May
48021,5/24/25 9:00,0,24-May
48021,5/24/25 10:00,0,24-May
48021,5/24/25 11:00,0,24-May
48021,5/24/25 12:00,0,24-May
48021,5/24/25 13:00,0,24-May
48021,5/24/25 14:00,0,24-May
48021,5/24/25 15:00,0,24-May
48021,5/24/25 16:00,0,24-May
48021,5/24/25 17:00,0,24-May
48021,5/24/25 18:00,0,24-May
48021,5/24/25 19:00,0,24-May
48021,5/24/25 20:00,0,24-May
48021,5/24/25 21:00,0,24-May
48021,5/24/25 22:00,0,24-May
48021,5/24/25 23:00,0,24-May
48023,5/24/25 0:00,0,24-May
48023,5/24/25 1:00,0,24-May
48023,5/24/25 2:00,0,24-May
48023,5/24/25 3:00,0,24-May
48023,5/24/25 4:00,0,24-May
48023,5/24/25 5:00,0,24-May
48023,5/24/25 6:00,0,24-May
48023,5/24/25 7:00,0,24-May
48023,5/24/25 8:00,0,24-May
48023,5/24/25 9:00,0,24-May
48023,5/24/25 10:00,0,24-May
48023,5/24/25 11:00,0,24-May
48023,5/24/25 12:00,0,24-May
48023,5/24/25 13:00,0,24-May
48023,5/24/25 14:00,0,24-May
48023,5/24/25 15:00,0,24-May
48023,5/24/25 16:00,0,24-May
48023,5/24/25 17:00,0,24-May
48023,5/24/25 18:00,0,24-May
48023,5/24/25 19:00,0,24-May
48023,5/24/25 20:00,0,24-May
48023,5/24/25 21:00,0,24-May
48023,5/24/25 22:00,0,24-May
48023,5/24/25 23:00,0,24-May
48025,5/24/25 0:00,0,24-May
48025,5/24/25 1:00,0,24-May
48025,5/24/25 2:00,0,24-May
48025,5/24/25 3:00,0,24-May
48025,5/24/25 4:00,0,24-May
48025,5/24/25 5:00,0,24-May
48025,5/24/25 6:00,0.016666667,24-May
48025,5/24/25 7:00,0.016666667,24-May
48025,5/24/25 8:00,0.008333333,24-May
48025,5/24/25 9:00,0.008333333,24-May
48025,5/24/25 10:00,0.008333333,24-May
48025,5/24/25 11:00,0.008333333,24-May
48025,5/24/25 12:00,0.008333333,24-May
48025,5/24/25 13:00,0.008333333,24-May
48025,5/24/25 14:00,0.008333333,24-May
48025,5/24/25 15:00,0.008333333,24-May
48025,5/24/25 16:00,0.008333333,24-May
48025,5/24/25 17:00,0.008333333,24-May
48025,5/24/25 18:00,0.016666667,24-May
48025,5/24/25 19:00,0.016666667,24-May
48025,5/24/25 20:00,0.008333333,24-May
48025,5/24/25 21:00,0.008333333,24-May
48025,5/24/25 22:00,0.008333333,24-May
48025,5/24/25 23:00,0.008333333,24-May
48027,5/24/25 0:00,0,24-May
48027,5/24/25 1:00,0,24-May
48027,5/24/25 2:00,0,24-May
48027,5/24/25 3:00,0,24-May
48027,5/24/25 4:00,0,24-May
48027,5/24/25 5:00,0,24-May
48027,5/24/25 6:00,0,24-May
48027,5/24/25 7:00,0,24-May
48027,5/24/25 8:00,0,24-May
48027,5/24/25 9:00,0,24-May
48027,5/24/25 10:00,0,24-May
48027,5/24/25 11:00,0,24-May
48027,5/24/25 12:00,0,24-May
48027,5/24/25 13:00,0,24-May
48027,5/24/25 14:00,0,24-May
48027,5/24/25 15:00,0,24-May
48027,5/24/25 16:00,0,24-May
48027,5/24/25 17:00,0,24-May
48027,5/24/25 18:00,0,24-May
48027,5/24/25 19:00,0,24-May
48027,5/24/25 20:00,0,24-May
48027,5/24/25 21:00,0,24-May
48027,5/24/25 22:00,0,24-May
48027,5/24/25 23:00,0,24-May
48029,5/24/25 0:00,0,24-May
48029,5/24/25 1:00,0,24-May
48029,5/24/25 2:00,0,24-May
48029,5/24/25 3:00,0,24-May
48029,5/24/25 4:00,0,24-May
48029,5/24/25 5:00,0.005952381,24-May
48029,5/24/25 6:00,0,24-May
48029,5/24/25 7:00,0,24-May
48029,5/24/25 8:00,0,24-May
48029,5/24/25 9:00,0,24-May
48029,5/24/25 10:00,0,24-May
48029,5/24/25 11:00,0,24-May
48029,5/24/25 12:00,0,24-May
48029,5/24/25 13:00,0,24-May
48029,5/24/25 14:00,0,24-May
48029,5/24/25 15:00,0,24-May
48029,5/24/25 16:00,0,24-May
48029,5/24/25 17:00,0,24-May
48029,5/24/25 18:00,0,24-May
48029,5/24/25 19:00,0,24-May
48029,5/24/25 20:00,0,24-May
48029,5/24/25 21:00,0,24-May
48029,5/24/25 22:00,0,24-May
48029,5/24/25 23:00,0,24-May
48031,5/24/25 0:00,0,24-May
48031,5/24/25 1:00,0,24-May
48031,5/24/25 2:00,0,24-May
48031,5/24/25 3:00,0,24-May
48031,5/24/25 4:00,0,24-May
48031,5/24/25 5:00,0,24-May
48031,5/24/25 6:00,0,24-May
48031,5/24/25 7:00,0,24-May
48031,5/24/25 8:00,0,24-May
48031,5/24/25 9:00,0,24-May
48031,5/24/25 10:00,0,24-May
48031,5/24/25 11:00,0,24-May
48031,5/24/25 12:00,0,24-May
48031,5/24/25 13:00,0,24-May
48031,5/24/25 14:00,0,24-May
48031,5/24/25 15:00,0,24-May
48031,5/24/25 16:00,0,24-May
48031,5/24/25 17:00,0,24-May
48031,5/24/25 18:00,0,24-May
48031,5/24/25 19:00,0,24-May
48031,5/24/25 20:00,0,24-May
48031,5/24/25 21:00,0,24-May
48031,5/24/25 22:00,0,24-May
48031,5/24/25 23:00,0,24-May
48033,5/24/25 0:00,0,24-May
48033,5/24/25 1:00,0,24-May
48033,5/24/25 2:00,0,24-May
48033,5/24/25 3:00,0,24-May
48033,5/24/25 4:00,0,24-May
48033,5/24/25 5:00,0,24-May
48033,5/24/25 6:00,0,24-May
48033,5/24/25 7:00,0,24-May
48033,5/24/25 8:00,0,24-May
48033,5/24/25 9:00,0,24-May
48033,5/24/25 10:00,0,24-May
48033,5/24/25 11:00,0,24-May
48033,5/24/25 12:00,0,24-May
48033,5/24/25 13:00,0,24-May
48033,5/24/25 14:00,0,24-May
48033,5/24/25 15:00,0,24-May
48033,5/24/25 16:00,0,24-May
48033,5/24/25 17:00,0,24-May
48033,5/24/25 18:00,0,24-May
48033,5/24/25 19:00,0,24-May
48033,5/24/25 20:00,0,24-May
48033,5/24/25 21:00,0,24-May
48033,5/24/25 22:00,0,24-May
48033,5/24/25 23:00,0,24-May
48035,5/24/25 0:00,0,24-May
48035,5/24/25 1:00,0,24-May
48035,5/24/25 2:00,0,24-May
48035,5/24/25 3:00,0,24-May
48035,5/24/25 4:00,0,24-May
48035,5/24/25 5:00,0,24-May
48035,5/24/25 6:00,0,24-May
48035,5/24/25 7:00,0.005952381,24-May
48035,5/24/25 8:00,0.005952381,24-May
48035,5/24/25 9:00,0.005952381,24-May
48035,5/24/25 10:00,0.005952381,24-May
48035,5/24/25 11:00,0.005952381,24-May
48035,5/24/25 12:00,0.005952381,24-May
48035,5/24/25 13:00,0.005952381,24-May
48035,5/24/25 14:00,0.005952381,24-May
48035,5/24/25 15:00,0.005952381,24-May
48035,5/24/25 16:00,0.005952381,24-May
48035,5/24/25 17:00,0.005952381,24-May
48035,5/24/25 18:00,0.005952381,24-May
48035,5/24/25 19:00,0.005952381,24-May
48035,5/24/25 20:00,0.005952381,24-May
48035,5/24/25 21:00,0.005952381,24-May
48035,5/24/25 22:00,0.005952381,24-May
48035,5/24/25 23:00,0.005952381,24-May
48037,5/24/25 0:00,0,24-May
48037,5/24/25 1:00,0,24-May
48037,5/24/25 2:00,0,24-May
48037,5/24/25 3:00,0,24-May
48037,5/24/25 4:00,0,24-May
48037,5/24/25 5:00,0,24-May
48037,5/24/25 6:00,0,24-May
48037,5/24/25 7:00,0,24-May
48037,5/24/25 8:00,0,24-May
48037,5/24/25 9:00,0,24-May
48037,5/24/25 10:00,0,24-May
48037,5/24/25 11:00,0,24-May
48037,5/24/25 12:00,0,24-May
48037,5/24/25 13:00,0,24-May
48037,5/24/25 14:00,0,24-May
48037,5/24/25 15:00,0,24-May
48037,5/24/25 16:00,0,24-May
48037,5/24/25 17:00,0,24-May
48037,5/24/25 18:00,0,24-May
48037,5/24/25 19:00,0,24-May
48037,5/24/25 20:00,0,24-May
48037,5/24/25 21:00,0,24-May
48037,5/24/25 22:00,0,24-May
48037,5/24/25 23:00,0,24-May
48039,5/24/25 0:00,0,24-May
48039,5/24/25 1:00,0,24-May
48039,5/24/25 2:00,0,24-May
48039,5/24/25 3:00,0,24-May
48039,5/24/25 4:00,0,24-May
48039,5/24/25 5:00,0,24-May
48039,5/24/25 6:00,0,24-May
48039,5/24/25 7:00,0,24-May
48039,5/24/25 8:00,0,24-May
48039,5/24/25 9:00,0,24-May
48039,5/24/25 10:00,0,24-May
48039,5/24/25 11:00,0,24-May
48039,5/24/25 12:00,0,24-May
48039,5/24/25 13:00,0,24-May
48039,5/24/25 14:00,0,24-May
48039,5/24/25 15:00,0,24-May
48039,5/24/25 16:00,0.008333333,24-May
48039,5/24/25 17:00,0.008333333,24-May
48039,5/24/25 18:00,0,24-May
48039,5/24/25 19:00,0,24-May
48039,5/24/25 20:00,0,24-May
48039,5/24/25 21:00,0,24-May
48039,5/24/25 22:00,0,24-May
48039,5/24/25 23:00,0,24-May
48041,5/24/25 0:00,0,24-May
48041,5/24/25 1:00,0,24-May
48041,5/24/25 2:00,0,24-May
48041,5/24/25 3:00,0,24-May
48041,5/24/25 4:00,0,24-May
48041,5/24/25 5:00,0,24-May
48041,5/24/25 6:00,0,24-May
48041,5/24/25 7:00,0,24-May
48041,5/24/25 8:00,0,24-May
48041,5/24/25 9:00,0,24-May
48041,5/24/25 10:00,0,24-May
48041,5/24/25 11:00,0,24-May
48041,5/24/25 12:00,0,24-May
48041,5/24/25 13:00,0,24-May
48041,5/24/25 14:00,0,24-May
48041,5/24/25 15:00,0,24-May
48041,5/24/25 16:00,0,24-May
48041,5/24/25 17:00,0,24-May
48041,5/24/25 18:00,0,24-May
48041,5/24/25 19:00,0,24-May
48041,5/24/25 20:00,0,24-May
48041,5/24/25 21:00,0.006944444,24-May
48041,5/24/25 22:00,0,24-May
48041,5/24/25 23:00,0,24-May
48043,5/24/25 0:00,0.020833333,24-May
48043,5/24/25 1:00,0.020833333,24-May
48043,5/24/25 2:00,0.020833333,24-May
48043,5/24/25 3:00,0.010416667,24-May
48043,5/24/25 4:00,0,24-May
48043,5/24/25 5:00,0.010416667,24-May
48043,5/24/25 6:00,0.010416667,24-May
48043,5/24/25 7:00,0,24-May
48043,5/24/25 8:00,0,24-May
48043,5/24/25 9:00,0,24-May
48043,5/24/25 10:00,0,24-May
48043,5/24/25 11:00,0,24-May
48043,5/24/25 12:00,0,24-May
48043,5/24/25 13:00,0,24-May
48043,5/24/25 14:00,0,24-May
48043,5/24/25 15:00,0,24-May
48043,5/24/25 16:00,0,24-May
48043,5/24/25 17:00,0.010416667,24-May
48043,5/24/25 18:00,0,24-May
48043,5/24/25 19:00,0,24-May
48043,5/24/25 20:00,0,24-May
48043,5/24/25 21:00,0,24-May
48043,5/24/25 22:00,0,24-May
48043,5/24/25 23:00,0,24-May
48045,5/24/25 0:00,0.104166667,24-May
48045,5/24/25 1:00,0.104166667,24-May
48045,5/24/25 2:00,0.104166667,24-May
48045,5/24/25 3:00,0.104166667,24-May
48045,5/24/25 4:00,0.104166667,24-May
48045,5/24/25 5:00,0.104166667,24-May
48045,5/24/25 6:00,0.104166667,24-May
48045,5/24/25 7:00,0.104166667,24-May
48045,5/24/25 8:00,0.104166667,24-May
48045,5/24/25 9:00,0.104166667,24-May
48045,5/24/25 10:00,0.0625,24-May
48045,5/24/25 11:00,0.020833333,24-May
48045,5/24/25 12:00,0.020833333,24-May
48045,5/24/25 13:00,0.013888889,24-May
48045,5/24/25 14:00,0.013888889,24-May
48045,5/24/25 15:00,0.013888889,24-May
48045,5/24/25 16:00,0.013888889,24-May
48045,5/24/25 17:00,0.055555556,24-May
48045,5/24/25 18:00,0.097222222,24-May
48045,5/24/25 19:00,0.097222222,24-May
48045,5/24/25 20:00,0.097222222,24-May
48045,5/24/25 21:00,0.083333333,24-May
48045,5/24/25 22:00,0.083333333,24-May
48045,5/24/25 23:00,0.083333333,24-May
48047,5/24/25 0:00,0.011904762,24-May
48047,5/24/25 1:00,0.011904762,24-May
48047,5/24/25 2:00,0.011904762,24-May
48047,5/24/25 3:00,0.011904762,24-May
48047,5/24/25 4:00,0.011904762,24-May
48047,5/24/25 5:00,0.017857143,24-May
48047,5/24/25 6:00,0.017857143,24-May
48047,5/24/25 7:00,0.017857143,24-May
48047,5/24/25 8:00,0.017857143,24-May
48047,5/24/25 9:00,0.011904762,24-May
48047,5/24/25 10:00,0.011904762,24-May
48047,5/24/25 11:00,0.011904762,24-May
48047,5/24/25 12:00,0.011904762,24-May
48047,5/24/25 13:00,0.011904762,24-May
48047,5/24/25 14:00,0.011904762,24-May
48047,5/24/25 15:00,0.011904762,24-May
48047,5/24/25 16:00,0.011904762,24-May
48047,5/24/25 17:00,0.005952381,24-May
48047,5/24/25 18:00,0.005952381,24-May
48047,5/24/25 19:00,0.005952381,24-May
48047,5/24/25 20:00,0.005952381,24-May
48047,5/24/25 21:00,0.005952381,24-May
48047,5/24/25 22:00,0.005952381,24-May
48047,5/24/25 23:00,0.005952381,24-May
48049,5/24/25 0:00,0,24-May
48049,5/24/25 1:00,0,24-May
48049,5/24/25 2:00,0,24-May
48049,5/24/25 3:00,0,24-May
48049,5/24/25 4:00,0,24-May
48049,5/24/25 5:00,0,24-May
48049,5/24/25 6:00,0,24-May
48049,5/24/25 7:00,0,24-May
48049,5/24/25 8:00,0,24-May
48049,5/24/25 9:00,0,24-May
48049,5/24/25 10:00,0,24-May
48049,5/24/25 11:00,0,24-May
48049,5/24/25 12:00,0,24-May
48049,5/24/25 13:00,0,24-May
48049,5/24/25 14:00,0,24-May
48049,5/24/25 15:00,0,24-May
48049,5/24/25 16:00,0,24-May
48049,5/24/25 17:00,0,24-May
48049,5/24/25 18:00,0,24-May
48049,5/24/25 19:00,0,24-May
48049,5/24/25 20:00,0,24-May
48049,5/24/25 21:00,0,24-May
48049,5/24/25 22:00,0,24-May
48049,5/24/25 23:00,0,24-May
48051,5/24/25 0:00,0,24-May
48051,5/24/25 1:00,0,24-May
48051,5/24/25 2:00,0,24-May
48051,5/24/25 3:00,0,24-May
48051,5/24/25 4:00,0,24-May
48051,5/24/25 5:00,0,24-May
48051,5/24/25 6:00,0,24-May
48051,5/24/25 7:00,0,24-May
48051,5/24/25 8:00,0,24-May
48051,5/24/25 9:00,0,24-May
48051,5/24/25 10:00,0,24-May
48051,5/24/25 11:00,0,24-May
48051,5/24/25 12:00,0,24-May
48051,5/24/25 13:00,0,24-May
48051,5/24/25 14:00,0,24-May
48051,5/24/25 15:00,0,24-May
48051,5/24/25 16:00,0,24-May
48051,5/24/25 17:00,0,24-May
48051,5/24/25 18:00,0,24-May
48051,5/24/25 19:00,0,24-May
48051,5/24/25 20:00,0,24-May
48051,5/24/25 21:00,0,24-May
48051,5/24/25 22:00,0,24-May
48051,5/24/25 23:00,0,24-May
48053,5/24/25 0:00,0,24-May
48053,5/24/25 1:00,0,24-May
48053,5/24/25 2:00,0,24-May
48053,5/24/25 3:00,0,24-May
48053,5/24/25 4:00,0,24-May
48053,5/24/25 5:00,0,24-May
48053,5/24/25 6:00,0,24-May
48053,5/24/25 7:00,0,24-May
48053,5/24/25 8:00,0,24-May
48053,5/24/25 9:00,0,24-May
48053,5/24/25 10:00,0,24-May
48053,5/24/25 11:00,0,24-May
48053,5/24/25 12:00,0,24-May
48053,5/24/25 13:00,0,24-May
48053,5/24/25 14:00,0,24-May
48053,5/24/25 15:00,0,24-May
48053,5/24/25 16:00,0,24-May
48053,5/24/25 17:00,0,24-May
48053,5/24/25 18:00,0,24-May
48053,5/24/25 19:00,0,24-May
48053,5/24/25 20:00,0,24-May
48053,5/24/25 21:00,0,24-May
48053,5/24/25 22:00,0,24-May
48053,5/24/25 23:00,0,24-May
48055,5/24/25 0:00,0,24-May
48055,5/24/25 1:00,0,24-May
48055,5/24/25 2:00,0,24-May
48055,5/24/25 3:00,0,24-May
48055,5/24/25 4:00,0,24-May
48055,5/24/25 5:00,0,24-May
48055,5/24/25 6:00,0,24-May
48055,5/24/25 7:00,0,24-May
48055,5/24/25 8:00,0,24-May
48055,5/24/25 9:00,0,24-May
48055,5/24/25 10:00,0,24-May
48055,5/24/25 11:00,0,24-May
48055,5/24/25 12:00,0,24-May
48055,5/24/25 13:00,0,24-May
48055,5/24/25 14:00,0,24-May
48055,5/24/25 15:00,0,24-May
48055,5/24/25 16:00,0,24-May
48055,5/24/25 17:00,0,24-May
48055,5/24/25 18:00,0,24-May
48055,5/24/25 19:00,0,24-May
48055,5/24/25 20:00,0,24-May
48055,5/24/25 21:00,0,24-May
48055,5/24/25 22:00,0,24-May
48055,5/24/25 23:00,0,24-May
48057,5/24/25 0:00,0,24-May
48057,5/24/25 1:00,0,24-May
48057,5/24/25 2:00,0,24-May
48057,5/24/25 3:00,0,24-May
48057,5/24/25 4:00,0,24-May
48057,5/24/25 5:00,0,24-May
48057,5/24/25 6:00,0.016666667,24-May
48057,5/24/25 7:00,0.016666667,24-May
48057,5/24/25 8:00,0.008333333,24-May
48057,5/24/25 9:00,0.008333333,24-May
48057,5/24/25 10:00,0.008333333,24-May
48057,5/24/25 11:00,0.008333333,24-May
48057,5/24/25 12:00,0.008333333,24-May
48057,5/24/25 13:00,0.008333333,24-May
48057,5/24/25 14:00,0.008333333,24-May
48057,5/24/25 15:00,0.008333333,24-May
48057,5/24/25 16:00,0.008333333,24-May
48057,5/24/25 17:00,0.008333333,24-May
48057,5/24/25 18:00,0.016666667,24-May
